"load_id","client_name","integration_id","load_code","delivery_date","locality_name","vehicle_name","dock","assembled_percentage","checked_percentage","loaded_percentage","load_status_name","load_weight","vehicle_weight_capacity","vehicle_weight_occupation","returnable_quantity_boxes","mix_quantity_boxes","quantity_boxes","returnable_assembler_quantity","mix_assembler_quantity","checker","checking_time","checker_under_count_error_quantity","checker_over_count_error_quantity","checker_total_error_quantity","checker_2","checking_time_2","checker_2_under_count_error_quantity","checker_2_over_count_error_quantity","checker_2_total_error_quantity","checker_3","checking_time_3","checker_3_under_count_error_quantity","checker_3_over_count_error_quantity","checker_3_total_error_quantity","loading_time","operation_time","created_at","updated_at","checking_time_total"
8788,,"5352659","5352659",2026-06-12,Sorocaba,"000620",,0.0,0.0,0.0,,12134.400000000001,,,,3840,3840,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8790,,"5352661","5352661",2026-06-12,Sorocaba,"000622",,0.0,0.0,0.0,,16094.849999999999,,,1281,1887,3168,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8851,,"5352850","5352850",2026-06-15,Sorocaba,"000555",,0.0,0.0,0.0,,8626.38,,,496,245,741,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8852,,"5352851","5352851",2026-06-15,Sorocaba,"000588",,0.0,0.0,0.0,,8358.599999999999,,,600,240,840,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8853,,"5352852","5352852",2026-06-15,Sorocaba,"000588",,0.0,0.0,0.0,,3275.9800000000005,,,172,223,395,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8443,,"5351877","5351877",2026-06-08,Sorocaba,"000565",,0.0,0.0,0.0,,511.3600000000001,,,5,119,124,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8444,,"5351878","5351878",2026-06-08,Sorocaba,"000566",,0.0,0.0,0.0,,3098.2666666666673,,,194,149,339,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8614,,"5352299","5352299",2026-06-10,Sorocaba,"004007",,0.0,0.0,0.0,,6122.75,,,324,513,837,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8453,,"5351887","5351887",2026-06-08,Sorocaba,"000595",,0.0,0.0,0.0,,4175.77,,,102,733,835,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
8445,,"5351879","5351879",2026-06-08,Sorocaba,"000569",,0.0,0.0,0.0,,8252.35,,,556,211,767,0,0,,,0,0,0,,,,,,,,,,,,,2026-06-19 21:31:51.174 -0300,2026-06-19 21:31:51.174 -0300,0.0
